1477,CCDC12
1478,NDUFA8
1479,LOC101059918
1480,DPH6
1481,ORC1
1482,GRB2
1483,TCEAL3
1484,FASN
1485,ARHGAP11A
1486,TEFM
1487,MINOS1
1488,PCYT1A
1489,UQCRQ
1490,APIP
1491,INO80B
1492,RNF34
1493,GTF2H4
1494,GGTLC2
1495,CENPJ
1496,ELP6
1497,NPAT
1498,KDM8
1499,LSM12
1500,RFT1
1501,DDX24
1502,C2orf76
1503,ESF1
1504,ZNF705G
1505,SMG1
1506,BMPR1A
1507,RBM4
1508,TMA7
1509,CHCHD1
1510,MYO1G
1511,FANCD2
1512,FAM50A
1513,RNASEH2A
1514,CCDC181
1515,PAICS
1516,ICAM5
1517,EDC4
1518,DOHH
1519,KERA
1520,RPAIN
1521,NDUFB9
1522,CLSPN
1523,RCC2
1524,POU5F1
1525,XRCC4
1526,STAMBP
1527,ARHGEF35
1528,FEM1B
1529,PAF1
1530,FANCI
1531,RNF216
1532,C1D
1533,RWDD2A
1534,KRTAP4-6
1535,CCDC132
1536,XPR1
1537,ACIN1
1538,RAD51B
1539,CRCP
1540,CXorf56
1541,NHLRC2
1542,CHCHD2
1543,SPANXN3
1544,EMC7
1545,MIOS
1546,FOXM1
1547,MT1A
1548,RSPH9
1549,PI4KA
1550,PRKRIP1
1551,C11orf73
1552,NAA25
1553,TAF11
1554,WDR92
1555,MCPH1
1556,FKBPL
1557,CTR9
1558,CIAPIN1
1559,XCL1
1560,BRCA2
1561,KCTD10
1562,SLC33A1
1563,ATAD2
1564,ZC3H10
1565,BRD8
1566,CHMP6
1567,UCHL5
1568,COX7B
1569,ZNF492
1570,FERMT2
1571,CNPY2
1572,NOM1
1573,SLIT2
1574,KRTAP4-9
1575,CLASRP
1576,PRPF39
1577,FANCM
1578,RPL39L
1579,UQCRC2
1580,GLE1
1581,MSTO1
1582,VPS37A
1583,SPRTN
1584,PDCL
1585,ZNF335
1586,METAP2
1587,ANGPTL5
1588,WBSCR16
1589,MSH3
1590,USP30
1591,MRPL43
1592,RHOT1
1593,SMARCA5
1594,VPS35
1595,MRPS25
1596,FAR2
1597,ATL2
1598,DOLK
1599,GZMA
1600,PREX1
1601,UBA6
1602,MRGPRX3
1603,GNB1L
1604,PSG2
1605,RPL28
1606,MDM4
1607,ARPC4
1608,SPDYE1
1609,HSCB
1610,RPN1
1611,ATP2B4
1612,KCNH2
1613,C16orf80
1614,PYURF
1615,RAB7A
1616,NGLY1
1617,GTF2F1
1618,MRPS26
1619,HNRNPA1L2
1620,EIF4H
1621,KCNRG
1622,RAB1A
1623,CNOT3
1624,WAPAL
1625,DR1
1626,GFM1
1627,TCOF1
1628,CYLD
1629,BCL2L1
1630,NAA35
1631,PPP1R11
1632,MCMBP
1633,TIGD4
1634,TDO2
1635,AP1S2
1636,NDUFB4
1637,ZNF141
1638,KAT7
1639,TMEM41B
1640,WARS2
1641,SGOL2
1642,MRPL41
1643,NOX5
1644,TFRC
1645,BRPF1
1646,METTL18
1647,BOD1L1
1648,SPATS1
1649,MRPS18C
1650,DIS3
1651,BPGM
1652,SEC62
1653,RFPL2
1654,OGDH
1655,MRPL3
1656,PLA2R1
1657,APPL2
1658,FBXO42
1659,SETDB2
1660,TARS2
1661,RAD9B
1662,ANAPC10
1663,SMARCA4
1664,UBE2D4
1665,ZNF69
1666,NDUFA11
1667,HUWE1
1668,ANKRD36
1669,IRF2
1670,MRPL11
1671,ISCA1
1672,PPAN-P2RY11
1673,RANBP9
1674,CCDC173
1675,SPRR1B
1676,GFPT1
1677,FAHD2B
1678,UBE2L3
1679,SOCS3
1680,CYCS
1681,NMNAT1
1682,NDUFA10
1683,LYRM5
1684,GTF2H3
1685,MRPL9
1686,CCDC174
